60
('X', (3, 2), (3, 3)), 56.68466768000144
('X', (3, 1), (3, 2)), 37.745309450001514
('O', (2, 4), (2, 3)), 53.35978814400005
('O', (2, 5), (2, 4)), 11.778718501002004
('X', (5, 1), (4, 1)), 49.60377906899885
('X', (5, 3), (4, 3)), 1.1775368849994265
('O', (3, 5), (2, 5)), 46.080939755000145
('X', (5, 0), (5, 1)), 0.11749630000122124
('O', (3, 4), (4, 4)), 42.654668873001356
('X', (1, 0), (1, 1)), 0.011484673999802908
('X', (3, 0), (2, 0)), 38.89038073500342
('X', (4, 0), (5, 0)), 0.0009359040013805497
('O', (3, 5), (4, 5)), 34.48981211100545
timeout
