120
('X', (3, 2), (3, 3)), 112.86666575900017
('O', (2, 0), (2, 1)), 97.74533492900082
('O', (3, 0), (3, 1)), 105.35114064899972
('X', (4, 2), (3, 2)), 79.37848460600071
('X', (4, 4), (4, 3)), 98.1279613379993
('X', (1, 4), (2, 4)), 57.18458887700399
('X', (1, 0), (1, 1)), 90.31407627299632
('X', (0, 0), (1, 0)), 43.86666767800489
('X', (0, 1), (0, 2)), 82.77888479999456
('X', (0, 0), (0, 1)), 29.406288552007027
('X', (2, 0), (4, 4)), 74.4122570609943
('X', (0, 0), (5, 2)), 2.9404604920055135
('X', (2, 0), (0, 0)), 64.92440313899351
timeout
