200
('X', (3, 2), (3, 3)), 187.73759496799903
('O', (2, 0), (2, 1)), 177.343874659
('O', (3, 0), (3, 1)), 175.35800948500037
('X', (2, 2), (3, 2)), 158.9770254440009
('X', (2, 4), (2, 3)), 162.91793844999847
('X', (1, 4), (2, 4)), 136.782986496004
('X', (1, 0), (1, 1)), 149.19959866999852
('X', (0, 0), (1, 0)), 123.46503529000256
('X', (0, 1), (0, 2)), 134.95490963300108
('X', (0, 0), (0, 1)), 109.00444867999977
('O', (2, 0), (3, 0)), 122.08493319599802
('X', (4, 0), (5, 0)), 93.64217147999807
('O', (0, 0), (1, 3)), 110.31344387699937
('O', (2, 0), (1, 2)), 59.249958927997795
('X', (4, 5), (5, 5)), 97.19669801699638
('X', (4, 2), (4, 1)), 5.9247805399973
