120
('X', (3, 2), (3, 3)), 112.99842169300246
('X', (3, 1), (3, 2)), 97.7451995190022
('O', (2, 4), (2, 3)), 105.78308040900083
('O', (1, 4), (1, 3)), 71.77842228900045
('X', (2, 1), (2, 2)), 98.2947488610007
('X', (3, 1), (2, 1)), 44.262137415000325
('O', (1, 5), (1, 4)), 91.16694222099977
('O', (3, 5), (2, 5)), 26.75905615499869
('O', (3, 4), (2, 4)), 83.69226679300118
('O', (5, 4), (5, 3)), 11.059315081998648
('O', (5, 5), (4, 5)), 76.06532902300023
('X', (4, 1), (5, 1)), 1.0994530769967241
('X', (4, 4), (5, 4)), 68.91473385499921
('X', (4, 1), (4, 2)), 0.10962471299717436
('O', (5, 2), (5, 5)), 61.31656088899763
('O', (1, 2), (0, 2)), 0.010821279996889643
('O', (1, 1), (1, 0)), 53.5506909029973
('O', (0, 1), (1, 1)), 0.0007341329946939368
('O', (0, 0), (0, 1)), 45.53136063599959
('X', (4, 0), (5, 0)), -0.0001627080055186525
