120
('X', (3, 2), (3, 3)), 112.90720107999732
('O', (2, 4), (2, 3)), 97.74538092500006
('X', (4, 2), (3, 2)), 105.6363260069993
('O', (4, 4), (3, 4)), 72.41209323300063
('X', (4, 1), (4, 2)), 96.34049427499849
('X', (1, 1), (2, 1)), 52.99234408600023
('X', (1, 4), (1, 3)), 87.27611626299768
('X', (1, 5), (1, 4)), 39.674641771001916
('X', (4, 5), (3, 5)), 80.40451480999764
('O', (4, 3), (5, 3)), 24.996649887001695
('O', (4, 4), (5, 4)), 71.93670376500086
('O', (4, 3), (4, 4)), 9.634274632004235
('O', (0, 3), (0, 4)), 64.76230506299908
('O', (0, 1), (0, 2)), 0.9630653230051394
('X', (5, 5), (4, 5)), 56.421366110000235
('X', (2, 5), (2, 4)), 0.09609356700457283
