60
('X', (3, 2), (3, 3)), 56.73178005900263
('X', (4, 2), (3, 2)), 37.74527395500263
('O', (2, 4), (2, 3)), 53.415119003002474
('O', (4, 4), (4, 3)), 12.412031309002487
('X', (5, 2), (4, 2)), 49.89864999600468
('O', (1, 4), (1, 3)), 1.2409083700040355
('O', (3, 4), (2, 4)), 46.43931838800563
('O', (3, 5), (2, 5)), 0.12369962900629616
('O', (3, 4), (4, 4)), 42.51562692700463
('X', (5, 0), (4, 0)), 0.012042318005114794
('O', (3, 5), (4, 5)), 38.11786119100361
('X', (5, 1), (5, 2)), 0.0009179140033666044
('X', (2, 1), (2, 2)), 34.80060574100207
