60
('X', (3, 2), (3, 3)), 56.719857124000555
('X', (4, 2), (3, 2)), 37.74521198200091
('O', (2, 4), (2, 3)), 53.351749106997886
('O', (4, 4), (4, 3)), 12.411910301001626
('X', (5, 2), (4, 2)), 49.920736121996015
('O', (1, 4), (1, 3)), 1.2409516250045272
('O', (3, 4), (2, 4)), 46.48884704699594
('X', (5, 0), (5, 1)), 0.12376388200573274
('O', (3, 5), (2, 5)), 42.6529954799953
('X', (1, 0), (1, 1)), 0.012027180004224647
('O', (4, 5), (3, 5)), 39.235393574992486
('X', (5, 0), (4, 0)), 0.0009815850025916006
('O', (5, 5), (5, 4)), 34.43542085099034
('X', (3, 0), (3, 1)), -5.421499736257829e-05
