120
('X', (3, 2), (3, 3)), 112.86380081300013
('X', (4, 2), (3, 2)), 97.7453321489993
('O', (2, 4), (2, 3)), 105.56378728900017
('O', (4, 4), (4, 3)), 72.41202891599823
('X', (5, 2), (4, 2)), 98.45621493400176
('O', (0, 4), (0, 3)), 51.45338546199855
('O', (1, 4), (2, 4)), 91.2401358749994
('O', (1, 2), (0, 2)), 28.62333703799959
('O', (1, 3), (1, 4)), 83.17173534999893
('O', (1, 1), (1, 2)), 10.444659538999986
('O', (4, 1), (3, 1)), 75.98684973899799
('X', (5, 3), (5, 4)), 1.0442094199970597
('X', (5, 1), (5, 0)), 68.67573435200029
('X', (5, 2), (5, 3)), 0.10421246399710071
('X', (5, 1), (5, 2)), 59.69923954099795
('X', (2, 1), (2, 2)), 0.01029747599750408
