120
('X', (3, 2), (3, 3)), 112.91651037599877
('O', (2, 0), (2, 1)), 97.74526031900314
('O', (3, 0), (3, 1)), 105.7395219559985
('X', (2, 2), (3, 2)), 79.37869170500198
('X', (2, 4), (2, 3)), 98.37645102999886
('X', (1, 4), (2, 4)), 57.184758837003756
('X', (1, 5), (1, 4)), 90.86539994199848
('X', (3, 5), (2, 5)), 38.920649603005586
('O', (2, 0), (3, 0)), 83.3565823889985
('X', (5, 5), (4, 5)), 24.460321294005553
('X', (5, 0), (4, 0)), 75.38340191199677
('X', (5, 1), (5, 0)), 8.659192310005892
('O', (1, 0), (2, 0)), 67.68396938799924
('O', (1, 3), (1, 2)), 0.8656507240048086
('O', (0, 3), (1, 3)), 60.036037155001395
('O', (0, 2), (0, 1)), 0.08629595600359607
('X', (5, 5), (5, 4)), 52.69993725900349
timeout
