300
('X', (3, 2), (3, 3)), 281.4576333799996
('X', (4, 2), (3, 2)), 273.42950725800256
('O', (2, 4), (2, 3)), 262.8358175579997
('O', (4, 4), (4, 3)), 244.7374895080029
('X', (5, 2), (5, 3)), 244.2854405549988
('O', (4, 5), (4, 4)), 226.41468720299963
('O', (1, 5), (2, 5)), 225.6264558440016
('X', (4, 2), (4, 1)), 205.32015420899916
('X', (5, 2), (5, 1)), 207.20953022400136
('O', (1, 2), (1, 3)), 188.12456593699972
('O', (1, 0), (1, 1)), 188.70167683199907
('O', (2, 0), (2, 1)), 177.75498847699782
('O', (4, 0), (3, 0)), 165.81575746799717
('X', (4, 2), (5, 2)), 175.889950322995
('O', (5, 0), (4, 0)), 108.80474820499512
('X', (4, 5), (5, 5)), 170.68062852299408
('X', (3, 5), (4, 5)), 94.87461430099574
('O', (5, 4), (4, 2)), 148.0919324519964
