10
('O', (3, 2), (2, 2)), 9.873454708998906
('X', (5, 3), (4, 3)), 9.113755541999126
('O', (4, 2), (3, 2)), 9.713468951998948
('X', (5, 4), (4, 4)), 8.611319268999068
('O', (4, 1), (5, 1)), 9.507232041998577
('O', (4, 0), (4, 1)), 7.992097096999714
('X', (5, 2), (5, 3)), 9.268605537998155
('X', (4, 2), (5, 2)), 7.491753131998848
('X', (1, 2), (1, 1)), 8.992537452997567
('X', (0, 2), (0, 3)), 6.744535363997784
('X', (1, 2), (1, 3)), 8.671981314997538
('X', (0, 2), (0, 1)), 6.244263347996821
('O', (1, 0), (0, 0)), 8.239559533998545
('O', (5, 0), (4, 0)), 5.736861935998604
('X', (1, 2), (0, 2)), 6.954687871997521
('X', (1, 4), (0, 4)), 4.85305772799984
