300
('X', (3, 2), (3, 3)), 281.3354264419977
('X', (3, 1), (3, 2)), 273.4294571249993
('O', (2, 4), (2, 3)), 262.5994423939992
('O', (1, 4), (1, 3)), 244.02033070299876
('X', (2, 1), (2, 2)), 244.22519717600153
('X', (2, 0), (2, 1)), 215.52097962699918
('O', (4, 4), (3, 4)), 223.8398881380017
('O', (4, 1), (3, 1)), 191.72302242399746
('O', (5, 1), (4, 1)), 205.2419422569983
('O', (5, 3), (4, 3)), 174.13673921299414
('X', (1, 0), (1, 1)), 186.9955948809984
('O', (5, 4), (5, 3)), 156.5396239509937
('X', (0, 0), (0, 1)), 165.11496015899684
('O', (4, 4), (4, 5)), 145.04395501399267
('X', (2, 0), (3, 0)), 144.21942582799966
('X', (1, 0), (0, 0)), 140.74815898699308
('O', (5, 4), (5, 5)), 120.00161408699933
('X', (2, 0), (1, 0)), 138.88531717399383
('X', (2, 4), (1, 4)), 50.21109626899852
('X', (2, 5), (3, 5)), 134.80531502599115
('X', (2, 4), (2, 5)), 27.407910846999584
('X', (4, 4), (2, 0)), 102.88692397599152
