200
('X', (3, 2), (3, 3)), 187.69228781899983
('O', (2, 1), (2, 2)), 182.28622343900133
('X', (4, 2), (3, 2)), 175.52504186499937
('O', (1, 1), (2, 1)), 163.63646653900105
('O', (0, 1), (1, 1)), 163.17556378500012
('O', (0, 4), (1, 4)), 147.17273327400108
('O', (0, 0), (1, 0)), 149.09027232799963
('X', (4, 4), (4, 3)), 130.92175843600126
('X', (4, 5), (5, 5)), 136.8679752909993
('X', (2, 5), (2, 4)), 117.86844927900165
('O', (0, 5), (0, 4)), 123.16298542500044
('X', (3, 5), (4, 5)), 114.07825700300236
('X', (2, 5), (1, 5)), 110.96221594200142
('O', (3, 5), (3, 4)), 111.08603951200166
('O', (3, 1), (3, 0)), 98.86426503300027
('O', (4, 1), (4, 2)), 105.8220480880027
('O', (5, 1), (5, 2)), 67.72499584100115
('O', (4, 1), (5, 1)), 100.92010416100129
('O', (4, 0), (4, 1)), 58.10230885300007
('X', (3, 5), (2, 5)), 99.43744613200033
('X', (3, 1), (3, 5)), 48.698245122001026
