200
('X', (3, 2), (3, 3)), 187.74417347300005
('O', (2, 0), (2, 1)), 182.2860843849994
('O', (3, 0), (3, 1)), 175.59362690799935
('X', (2, 2), (3, 2)), 168.41809704299885
('X', (2, 4), (2, 3)), 163.21826861299996
('X', (3, 4), (4, 4)), 152.27869255399855
('X', (2, 4), (2, 5)), 151.14001792700037
('X', (3, 4), (2, 4)), 141.24389351199898
('X', (3, 5), (4, 5)), 136.25224555000023
('O', (2, 0), (3, 0)), 133.9208274879984
('O', (1, 0), (2, 0)), 123.71876693900049
('O', (1, 5), (0, 5)), 122.84806005799692
('O', (1, 4), (1, 5)), 110.137641016001
('O', (1, 2), (2, 2)), 113.18218686399632
('X', (3, 4), (3, 5)), 98.36164444300084
