120
('X', (3, 2), (3, 3)), 112.93903461599984
('O', (1, 2), (1, 3)), 109.37165038300009
('O', (0, 2), (1, 2)), 105.47950063100143
('X', (2, 2), (3, 2)), 101.05054105599993
('X', (2, 3), (2, 2)), 98.15721947700149
('O', (0, 3), (0, 4)), 95.19039275900104
('X', (2, 4), (2, 3)), 90.73094517400204
('X', (4, 4), (4, 5)), 87.96393234700008
('O', (0, 2), (0, 3)), 83.12791999400179
('X', (4, 1), (4, 0)), 77.7902984859993
('X', (3, 1), (4, 1)), 75.08302894800181
('X', (2, 1), (1, 1)), 72.43018623599892
('O', (0, 0), (1, 0)), 65.97503239000253
('O', (0, 1), (0, 0)), 69.77046070599863
('O', (0, 2), (0, 1)), 56.95234019400232
('O', (4, 2), (4, 3)), 66.87733272399782
('O', (5, 2), (5, 1)), 50.13250883600085
('O', (4, 2), (5, 2)), 62.009182244997646
('O', (0, 2), (4, 2)), 41.855331938000745
('O', (0, 5), (1, 5)), 59.7319616329969
('O', (2, 5), (2, 4)), 35.176797520001855
('O', (3, 5), (2, 5)), 56.80558909399588
('X', (3, 1), (2, 1)), 28.64118980800231
