200
('X', (3, 2), (3, 3)), 187.7384151719998
('X', (4, 2), (3, 2)), 182.2864013899998
('O', (2, 4), (2, 3)), 175.17770950699924
('O', (4, 4), (4, 3)), 163.15833241399923
('X', (5, 2), (5, 3)), 161.0607833999984
('O', (1, 4), (1, 3)), 150.9431583149999
('X', (4, 2), (5, 2)), 145.01037723199806
('O', (0, 4), (1, 4)), 138.4426153330005
('O', (0, 5), (0, 4)), 132.86004065499765
('O', (5, 5), (5, 4)), 127.39999018900016
('O', (0, 5), (1, 5)), 119.12970326399773
('O', (2, 5), (3, 5)), 121.54785304800134
('X', (4, 1), (5, 1)), 106.62841584799753
('X', (4, 0), (5, 0)), 108.79647347399987
