120
('X', (3, 2), (3, 3)), 112.9082109810006
('O', (2, 0), (2, 1)), 109.37159486900055
('O', (3, 0), (3, 1)), 105.54730228500011
('X', (1, 2), (2, 2)), 101.05076260100032
('X', (1, 3), (2, 3)), 98.45457690200055
('O', (1, 0), (2, 0)), 91.66964706500039
('X', (1, 2), (0, 2)), 91.06079938699986
('X', (1, 3), (1, 2)), 86.60803984000086
('O', (1, 1), (1, 0)), 81.13503926199883
('X', (0, 3), (0, 4)), 82.8084572860007
('X', (1, 3), (1, 4)), 63.29597589599871
('O', (0, 1), (0, 0)), 81.66709484600142
('X', (0, 3), (1, 3)), 46.96652212599838
('X', (0, 5), (1, 5)), 79.52497652500278
