60
('X', (3, 2), (3, 3)), 56.58626521900078
('O', (2, 0), (2, 1)), 54.588626790999115
('O', (3, 0), (3, 1)), 52.849795015999916
('X', (1, 2), (2, 2)), 50.435324268999466
('X', (1, 3), (2, 3)), 49.430704570999296
('O', (1, 0), (2, 0)), 45.705681756999184
('X', (1, 2), (0, 2)), 45.494282349998684
('X', (1, 3), (1, 2)), 43.18188317399836
('O', (1, 1), (1, 0)), 40.275045161999515
('X', (0, 3), (0, 4)), 41.28733100899808
('X', (1, 3), (1, 4)), 34.6418159950008
('O', (0, 1), (0, 0)), 40.71818563599845
('X', (0, 3), (1, 3)), 30.21815610200065
('X', (0, 5), (1, 5)), 39.65009636499781
