300
('O', (1, 2), (0, 2)), 299.99969116099965
('O', (2, 2), (2, 3)), 281.41676231900055
('X', (5, 3), (4, 3)), 299.99947084299856
('O', (1, 2), (2, 2)), 259.8751450060008
('X', (5, 2), (5, 1)), 299.99926191399936
('X', (3, 2), (4, 2)), 230.03806918900045
('X', (3, 5), (3, 4)), 299.9990735350002
('X', (2, 5), (2, 4)), 210.11630397700173
('O', (1, 3), (1, 4)), 299.9989328880001
('X', (4, 5), (5, 5)), 191.5029340980018
('O', (1, 2), (1, 1)), 299.9987317539999
('X', (3, 5), (2, 5)), 165.4948305980015
