30
('X', (3, 5), (4, 5)), 29.99976824499936
('X', (3, 2), (3, 3)), 28.582762791998903
('O', (2, 4), (2, 3)), 29.999535323999226
('X', (2, 2), (3, 2)), 27.14372937999906
('O', (0, 4), (1, 4)), 29.99934099500024
('O', (0, 3), (1, 3)), 25.698103664999508
('X', (0, 2), (0, 1)), 29.999114436999662
('X', (2, 2), (1, 2)), 23.67460359299912
('X', (2, 0), (1, 0)), 29.99895545599975
('O', (0, 2), (0, 3)), 20.195660381999915
('X', (5, 0), (4, 0)), 29.99874590000036
('O', (0, 0), (2, 2)), 18.797450779999053
('O', (2, 0), (2, 1)), 29.998527648000163
('X', (5, 2), (4, 2)), 17.40388330999849
