30
('O', (1, 2), (1, 1)), 29.9997110839995
('O', (4, 2), (3, 2)), 28.310406802000216
('X', (0, 3), (1, 3)), 29.999457547999555
('X', (0, 0), (0, 1)), 26.872148828000718
('X', (4, 0), (5, 0)), 29.99926533299913
('O', (4, 1), (3, 1)), 25.424242135000895
('X', (2, 0), (3, 0)), 29.999015888999566
('O', (4, 0), (4, 1)), 23.907071852001536
('X', (2, 1), (2, 2)), 29.99885319099849
('X', (2, 0), (2, 1)), 21.61927337200177
('O', (4, 2), (5, 2)), 29.998694430998512
('X', (1, 0), (2, 0)), 20.14282092800204
('O', (4, 5), (5, 5)), 29.998493400997177
('O', (1, 5), (2, 5)), 18.447001118001936
('O', (1, 4), (2, 4)), 29.998279216997616
('O', (0, 4), (0, 3)), 15.8929354050033
('X', (0, 0), (1, 0)), 29.99809202999677
('X', (4, 0), (5, 1)), 14.342815145002533
