300
('O', (3, 2), (4, 2)), 299.99973208899974
('X', (0, 3), (1, 3)), 280.4982217460001
('O', (3, 1), (3, 0)), 299.9995672139994
('O', (4, 1), (3, 1)), 261.77944225100146
('X', (0, 0), (0, 1)), 299.99941557199963
('X', (1, 0), (2, 0)), 238.87599921100082
('X', (1, 2), (0, 2)), 299.99921724200067
('X', (2, 2), (2, 1)), 214.31411338500038
('O', (5, 1), (5, 0)), 299.99902301100155
('X', (1, 2), (1, 1)), 196.16597483999976
('O', (5, 2), (5, 3)), 299.99876761200176
('X', (2, 2), (3, 2)), 162.34921646800103
('X', (2, 5), (2, 4)), 299.9985428320033
('X', (5, 5), (4, 5)), 141.8493051990008
('O', (5, 1), (4, 1)), 299.9983853950034
('X', (5, 4), (4, 4)), 73.13188208199972
('X', (5, 5), (5, 4)), 299.99814291000257
('X', (5, 2), (3, 4)), 64.23807404699983
