200
('O', (2, 1), (1, 1)), 199.99972379800056
('O', (2, 4), (2, 3)), 187.46761753100145
('X', (3, 4), (4, 4)), 199.9994447470017
('X', (3, 3), (4, 3)), 174.7672904630017
('O', (1, 4), (1, 3)), 199.99927481800114
('X', (3, 4), (3, 3)), 162.7470473500016
('O', (1, 5), (2, 5)), 199.9990504920006
('O', (1, 4), (1, 5)), 150.71609536300093
('O', (2, 4), (1, 4)), 199.99891078400105
('X', (3, 5), (4, 5)), 138.04996759400092
('O', (3, 4), (2, 4)), 199.99873995400048
('X', (3, 2), (4, 2)), 103.2137553650009
