120
('X', (3, 2), (3, 3)), 112.8817760840011
('X', (4, 2), (4, 3)), 119.99974455700067
('X', (5, 2), (4, 2)), 105.54390680500182
('O', (0, 2), (0, 1)), 119.9995966710012
('O', (2, 2), (3, 2)), 98.40114706500208
('O', (0, 2), (0, 3)), 119.99942033099978
('O', (1, 2), (2, 2)), 88.18442592800238
('O', (1, 0), (2, 0)), 119.99917541499963
('X', (5, 4), (5, 5)), 81.09856611700161
('O', (1, 2), (1, 3)), 119.9990400939987
('X', (5, 3), (5, 4)), 73.91755056900183
('O', (0, 2), (1, 2)), 119.99885138299942
('X', (5, 1), (5, 2)), 66.59713560000273
