30
('O', (2, 1), (2, 2)), 29.99972852799874
('X', (1, 3), (1, 2)), 28.598192348999874
('X', (2, 3), (1, 3)), 29.999519031998716
('X', (3, 3), (2, 3)), 27.105156383000576
('X', (3, 0), (3, 1)), 29.999295597997843
('X', (4, 0), (4, 1)), 25.54196954100007
('O', (2, 0), (2, 1)), 29.999105242997757
('X', (5, 0), (4, 0)), 22.840451165999184
('X', (5, 2), (5, 1)), 29.99892277499748
('X', (4, 2), (5, 2)), 21.329776502998357
('X', (3, 2), (3, 3)), 29.998709819998112
('X', (4, 2), (4, 3)), 17.417076911999175
