200
('X', (3, 4), (3, 3)), 199.99974763200044
('O', (2, 0), (2, 1)), 187.4327755459999
('O', (3, 0), (2, 0)), 199.99959872100044
('X', (3, 5), (3, 4)), 175.31664038000054
('X', (1, 5), (2, 5)), 199.99941081299949
('X', (1, 1), (1, 2)), 162.476770391002
('X', (1, 0), (0, 0)), 199.99919625499933
('O', (3, 1), (3, 0)), 148.8742047650012
('O', (4, 1), (5, 1)), 199.99900829799844
('O', (4, 5), (4, 4)), 136.54707333200167
('X', (1, 1), (1, 0)), 199.99883446499916
('X', (0, 1), (0, 2)), 124.32278669900188
('O', (3, 5), (4, 5)), 199.99863635399925
('O', (3, 2), (2, 2)), 111.99365260500235
('O', (3, 1), (4, 1)), 199.99847274499916
('O', (3, 2), (4, 2)), 97.22240432000217
('O', (3, 1), (3, 2)), 199.99829425699863
('O', (3, 5), (5, 2)), 85.14060697800232
